split,class,filename,image_id,orig_filename,location,seq_id,timestamp,month,season,bbox,has_bbox,box_source,checksum
test,rabbit,rabbit/rabbit_0135.jpg,5911d8ae-23d2-11e8-a6a3-ec086b02610b,5911d8ae-23d2-11e8-a6a3-ec086b02610b.jpg,94,70164a68-5567-11e8-a70f-dca9047ef277,2013-10-16 06:01:27,2013-10,autumn,,False,none,78958f8ac992746da512ae1e8a63d0c776824011edf23c77b9afc839f6beb97d
train,rabbit,rabbit/rabbit_0136.jpg,58678e54-23d2-11e8-a6a3-ec086b02610b,58678e54-23d2-11e8-a6a3-ec086b02610b.jpg,96,6f92f6e3-5567-11e8-8d12-dca9047ef277,2013-12-07 02:58:58,2013-12,winter,,False,none,4cf6fc2321a67566dd977c7ce2f5cbb000224b5ed1a27d07cf8e0fdeff3ab922
train,rabbit,rabbit/rabbit_0137.jpg,592f6fca-23d2-11e8-a6a3-ec086b02610b,592f6fca-23d2-11e8-a6a3-ec086b02610b.jpg,100,6f1e94bd-5567-11e8-b7af-dca9047ef277,2011-03-20 19:38:28,2011-03,spring,60;130;31;24,True,gt,5aab48d68ad5a2369a8af126e460462504686a2cd7d2c633a93ec6f019bca047
val,rabbit,rabbit/rabbit_0138.jpg,58b13232-23d2-11e8-a6a3-ec086b02610b,58b13232-23d2-11e8-a6a3-ec086b02610b.jpg,103,6f1ab0f5-5567-11e8-a7d4-dca9047ef277,2011-06-30 05:40:19,2011-06,summer,,False,none,39a7c6481f8a27fdc143656c68c96cfc94797aa05d1f39c524ffb83ba6f01437
test,rabbit,rabbit/rabbit_0139.jpg,58c34f1e-23d2-11e8-a6a3-ec086b02610b,58c34f1e-23d2-11e8-a6a3-ec086b02610b.jpg,104,701cfb38-5567-11e8-8baa-dca9047ef277,2014-01-16 01:04:28,2014-01,winter,,False,none,39e268527aa43587ed92dbf6986633cfac5b0128fcea00222db5f321c785b776
test,rabbit,rabbit/rabbit_0140.jpg,585f4ff3-23d2-11e8-a6a3-ec086b02610b,585f4ff3-23d2-11e8-a6a3-ec086b02610b.jpg,106,6f6b4c94-5567-11e8-bf79-dca9047ef277,2013-12-17 02:39:37,2013-12,winter,206;209;38;46,True,yolo,9dd02d2bcda530ef6f873f947c8d52a8bace207ade28c113db9daa701543f1c8
train,rabbit,rabbit/rabbit_0141.jpg,5922ec4b-23d2-11e8-a6a3-ec086b02610b,5922ec4b-23d2-11e8-a6a3-ec086b02610b.jpg,110,701ced70-5567-11e8-8a95-dca9047ef277,2014-02-10 06:19:35,2014-02,winter,,False,none,8ab6ee59642f70d986a581a78bda82d5564d7c5dae57b016b3f33ff19b688d20
test,rabbit,rabbit/rabbit_0142.jpg,588f68fe-23d2-11e8-a6a3-ec086b02610b,588f68fe-23d2-11e8-a6a3-ec086b02610b.jpg,112,6f0e5928-5567-11e8-a369-dca9047ef277,2011-05-16 06:10:04,2011-05,spring,,False,none,a29ed13096955d53de29370890ec29ff10fb0d4277046b23f0cad764233683df
train,rabbit,rabbit/rabbit_0143.jpg,59104b62-23d2-11e8-a6a3-ec086b02610b,59104b62-23d2-11e8-a6a3-ec086b02610b.jpg,114,6ff67abd-5567-11e8-b37d-dca9047ef277,2013-11-28 03:51:21,2013-11,autumn,,False,none,c1419a47109de6df2b3e4d07439e48d5b10aacdd7ea25841496bd8a1d4d30f7b
train,rabbit,rabbit/rabbit_0144.jpg,589e6786-23d2-11e8-a6a3-ec086b02610b,589e6786-23d2-11e8-a6a3-ec086b02610b.jpg,115,6f1121cf-5567-11e8-9b38-dca9047ef277,2011-05-10 19:58:03,2011-05,spring,266;179;81;82,True,gt,146db04b1259e8ca7df7f9547ff7ba83199420231a03b73b8edff37a19268f3a
train,rabbit,rabbit/rabbit_0145.jpg,590ebeb6-23d2-11e8-a6a3-ec086b02610b,590ebeb6-23d2-11e8-a6a3-ec086b02610b.jpg,116,70131cd1-5567-11e8-a542-dca9047ef277,2014-08-22 04:30:23,2014-08,summer,289;109;93;107,True,yolo,3bd995bb950b8870186b32a92c34878ef492a230d87a6caf12d0b66e012d8b1e
train,rabbit,rabbit/rabbit_0146.jpg,5a21773c-23d2-11e8-a6a3-ec086b02610b,5a21773c-23d2-11e8-a6a3-ec086b02610b.jpg,12,701bdf33-5567-11e8-b718-dca9047ef277,2014-09-05 06:23:45,2014-09,autumn,0;244;93;36,True,gt,ad24862924b954eaa1d5e55ef2f441867cd25e97dc5116daaa341cb55f3be466
train,rabbit,rabbit/rabbit_0147.jpg,590234dc-23d2-11e8-a6a3-ec086b02610b,590234dc-23d2-11e8-a6a3-ec086b02610b.jpg,123,701b0707-5567-11e8-8bd5-dca9047ef277,2015-02-26 04:08:03,2015-02,winter,,False,none,ad98827865b88c994b0722202536e6cfe6b721c5fb004f073907cb834b613584
train,rabbit,rabbit/rabbit_0148.jpg,59439e2b-23d2-11e8-a6a3-ec086b02610b,59439e2b-23d2-11e8-a6a3-ec086b02610b.jpg,126,701bf405-5567-11e8-aae5-dca9047ef277,2014-04-25 19:35:05,2014-04,spring,,False,none,202ed03edb7063a0034848c06781ae44cd5ca394f4f32727e9ce8e57fe6470ff
train,rabbit,rabbit/rabbit_0149.jpg,59373383-23d2-11e8-a6a3-ec086b02610b,59373383-23d2-11e8-a6a3-ec086b02610b.jpg,129,70185d59-5567-11e8-baa1-dca9047ef277,2014-10-19 21:48:21,2014-10,autumn,,False,none,aad2b398eef5f1b9bf17125a74ef7a1b682d1467cfe15f39d46f8d7817efb112
val,rabbit,rabbit/rabbit_0150.jpg,59fc7f2e-23d2-11e8-a6a3-ec086b02610b,59fc7f2e-23d2-11e8-a6a3-ec086b02610b.jpg,13,70158326-5567-11e8-bf44-dca9047ef277,2013-10-16 01:13:01,2013-10,autumn,0;94;7;48,True,gt,b9bb22266187d543243cff8e2bff0f9861afb6cf669d03a586e0562a2fd0c0b3
val,rabbit,rabbit/rabbit_0151.jpg,58e0f58d-23d2-11e8-a6a3-ec086b02610b,58e0f58d-23d2-11e8-a6a3-ec086b02610b.jpg,131,701d3cee-5567-11e8-9b3f-dca9047ef277,2014-10-12 21:51:43,2014-10,autumn,,False,none,762c0459761f1debd21ed9bbbe44c858ca5bd883355ce71da8de4b883ff19bcf
test,rabbit,rabbit/rabbit_0152.jpg,58a530e7-23d2-11e8-a6a3-ec086b02610b,58a530e7-23d2-11e8-a6a3-ec086b02610b.jpg,135,701694b5-5567-11e8-87ab-dca9047ef277,2013-03-22 03:40:21,2013-03,spring,,False,none,709f59a9b0e9ba25da5b45d86305dde2d0131483cac484cad9009f0f4bdc750b
val,rabbit,rabbit/rabbit_0153.jpg,58629196-23d2-11e8-a6a3-ec086b02610b,58629196-23d2-11e8-a6a3-ec086b02610b.jpg,136,701e841e-5567-11e8-9903-dca9047ef277,2014-11-24 01:16:34,2014-11,autumn,,False,none,91689057abf4480424cded6e6ad0a1b2949bfaad24f45c8398972ffb78c778ea
train,rabbit,rabbit/rabbit_0154.jpg,58643759-23d2-11e8-a6a3-ec086b02610b,58643759-23d2-11e8-a6a3-ec086b02610b.jpg,137,701a20eb-5567-11e8-bd12-dca9047ef277,2014-11-20 19:07:26,2014-11,autumn,120;176;70;98,True,yolo,260b38275f33c62c1def95b28fb4fb993e581a507c101089de66f39c19f0e211
test,rabbit,rabbit/rabbit_0155.jpg,59ddc0bd-23d2-11e8-a6a3-ec086b02610b,59ddc0bd-23d2-11e8-a6a3-ec086b02610b.jpg,14,7018fd59-5567-11e8-8332-dca9047ef277,2013-10-20 19:03:27,2013-10,autumn,0;150;56;66,True,gt,76a146f7f48dd71b738ce7a5e572cbe28da58cc22b54cfa6b095882eeb738676
test,rabbit,rabbit/rabbit_0156.jpg,5a0494d0-23d2-11e8-a6a3-ec086b02610b,5a0494d0-23d2-11e8-a6a3-ec086b02610b.jpg,22,701948ab-5567-11e8-a402-dca9047ef277,2015-05-12 19:46:01,2015-05,spring,72;208;90;72,True,gt,511fb5878d42d94ee9d29e17f3c218ef8e704911ae5b323e32a6b470e13a64cc
train,rabbit,rabbit/rabbit_0157.jpg,59b2ec64-23d2-11e8-a6a3-ec086b02610b,59b2ec64-23d2-11e8-a6a3-ec086b02610b.jpg,23,6fe0edc0-5567-11e8-b771-dca9047ef277,2013-12-15 02:57:56,2013-12,winter,,False,none,2b1942ab3ef9264046a885a7e911448ce2687c932addf0d4176b7f78d0ed4b99
val,rabbit,rabbit/rabbit_0158.jpg,5965aa3c-23d2-11e8-a6a3-ec086b02610b,5965aa3c-23d2-11e8-a6a3-ec086b02610b.jpg,26,6f28d000-5567-11e8-bfe6-dca9047ef277,2013-11-21 21:56:26,2013-11,autumn,73;197;116;83,True,gt,6e461af68d59cdac9fca3a633c0ae8789a3f32519ad0dd1cf7b333ce83490342
train,rabbit,rabbit/rabbit_0159.jpg,5a17e01f-23d2-11e8-a6a3-ec086b02610b,5a17e01f-23d2-11e8-a6a3-ec086b02610b.jpg,3,701cd11e-5567-11e8-9db6-dca9047ef277,2014-12-04 23:47:40,2014-12,winter,284;198;46;61,True,gt,ce55ad33046059666386a71bb0492c9c95775a346552e4b084393ca3df854d6c
val,rabbit,rabbit/rabbit_0160.jpg,597cd605-23d2-11e8-a6a3-ec086b02610b,597cd605-23d2-11e8-a6a3-ec086b02610b.jpg,38,6eff1954-5567-11e8-8783-dca9047ef277,2011-07-10 19:35:47,2011-07,summer,289;143;39;32,True,gt,4a5fad23c5b0c36440eee2dd8bd3b21b13ca8b5f50a3d42b38573ba1eac1a850
val,rabbit,rabbit/rabbit_0161.jpg,59cb3811-23d2-11e8-a6a3-ec086b02610b,59cb3811-23d2-11e8-a6a3-ec086b02610b.jpg,43,6f0b9197-5567-11e8-8684-dca9047ef277,2011-11-17 06:46:42,2011-11,autumn,253;205;32;28,True,gt,86ab6ea2405ff6a38484ea102a7b3fca0486eaf533a74a1ca06f1633a0c0f4b8
test,rabbit,rabbit/rabbit_0162.jpg,5a13084a-23d2-11e8-a6a3-ec086b02610b,5a13084a-23d2-11e8-a6a3-ec086b02610b.jpg,44,7011ef4c-5567-11e8-a2ef-dca9047ef277,2014-02-01 05:00:39,2014-02,winter,319;122;58;53,True,gt,c80625549d4f4cf708de4d790da2c16bff47d83f47ce12385503275a8692be31
train,rabbit,rabbit/rabbit_0163.jpg,5998cd73-23d2-11e8-a6a3-ec086b02610b,5998cd73-23d2-11e8-a6a3-ec086b02610b.jpg,46,6f16e0c0-5567-11e8-9988-dca9047ef277,2011-06-27 04:49:31,2011-06,summer,,False,none,608ec4a88f0536e385a12ad99d7d3a78dba7180ba2fc8ab2e3a94afd6f2bafed
train,rabbit,rabbit/rabbit_0164.jpg,5965aa01-23d2-11e8-a6a3-ec086b02610b,5965aa01-23d2-11e8-a6a3-ec086b02610b.jpg,5,6f191c33-5567-11e8-b9bd-dca9047ef277,2011-06-14 05:43:32,2011-06,summer,263;6;18;18,True,gt,b77795ad3c5c1abab243dd816ee207fe8d96f3cdfa2ba4ad807002f9a7d374d5
val,rabbit,rabbit/rabbit_0165.jpg,5a19793a-23d2-11e8-a6a3-ec086b02610b,5a19793a-23d2-11e8-a6a3-ec086b02610b.jpg,51,6f1c71fd-5567-11e8-af95-dca9047ef277,2011-06-29 21:56:31,2011-06,summer,128;203;52;42,True,gt,70c7f8dcb1312be4f9d4bc6f6e8ab217c681352bc88ae40d5bcdff120620d41d
train,rabbit,rabbit/rabbit_0166.jpg,598f787a-23d2-11e8-a6a3-ec086b02610b,598f787a-23d2-11e8-a6a3-ec086b02610b.jpg,57,6f80b587-5567-11e8-b049-dca9047ef277,2013-12-01 03:51:26,2013-12,winter,281;184;62;76,True,yolo,fb1bff7a302ca70d873f7826be3258a5cc3e04c1e1cc402351ab62ed2a4fe913
train,rabbit,rabbit/rabbit_0167.jpg,5a062f65-23d2-11e8-a6a3-ec086b02610b,5a062f65-23d2-11e8-a6a3-ec086b02610b.jpg,59,701878f8-5567-11e8-a9cf-dca9047ef277,2014-02-05 21:07:52,2014-02,winter,,False,none,3e66e94e68e8cb4cb3f3a3ef2cecbaec37fd7915a0367df1c1e09b8e39fffedc
test,rabbit,rabbit/rabbit_0168.jpg,5973890a-23d2-11e8-a6a3-ec086b02610b,5973890a-23d2-11e8-a6a3-ec086b02610b.jpg,61,7013e6a6-5567-11e8-a43a-dca9047ef277,2014-10-11 01:31:32,2014-10,autumn,4;137;71;142,True,gt,51bf5d7d72dd90aa716ceeb13ab87d4529de9c4ffce742637879e1a2100b643e
test,rabbit,rabbit/rabbit_0169.jpg,59518f5e-23d2-11e8-a6a3-ec086b02610b,59518f5e-23d2-11e8-a6a3-ec086b02610b.jpg,69,701b4375-5567-11e8-bca0-dca9047ef277,2013-09-11 05:10:32,2013-09,autumn,221;242;117;38,True,gt,b8eaa43158e3d46c081b33cbb673e2cd331ed08e885a8e44805f00eb0a2f00c2
train,rabbit,rabbit/rabbit_0170.jpg,594e75f4-23d2-11e8-a6a3-ec086b02610b,594e75f4-23d2-11e8-a6a3-ec086b02610b.jpg,70,6fceeb14-5567-11e8-bc76-dca9047ef277,2013-11-10 06:33:31,2013-11,autumn,,False,none,82c8f06ae6778946fc36af1963617437e422b5984bb9ff96b4a3ce58c08f9632
train,rabbit,rabbit/rabbit_0171.jpg,58d7a431-23d2-11e8-a6a3-ec086b02610b,58d7a431-23d2-11e8-a6a3-ec086b02610b.jpg,76,6f5843e3-5567-11e8-ae5c-dca9047ef277,2014-01-19 04:18:46,2014-01,winter,,False,none,3401bfdd9654faf3f517e45f6244643e2e0191c2879d2354b3ec7face02dcd5a
train,rabbit,rabbit/rabbit_0172.jpg,587eeab4-23d2-11e8-a6a3-ec086b02610b,587eeab4-23d2-11e8-a6a3-ec086b02610b.jpg,82,701a74ee-5567-11e8-a225-dca9047ef277,2014-12-20 02:18:17,2014-12,winter,,False,none,5e9fa18a7ffbf52c55a58c63d7e0a0da51e658beeb48621507262569529877b7
train,rabbit,rabbit/rabbit_0173.jpg,5900a1b2-23d2-11e8-a6a3-ec086b02610b,5900a1b2-23d2-11e8-a6a3-ec086b02610b.jpg,88,6f137f3d-5567-11e8-b5c9-dca9047ef277,2011-06-07 21:33:14,2011-06,summer,115;124;51;37,True,gt,4e32dae9526dbdf5bbb05d8bdf9cfa6d503c0c1b39c6df48fabf19ccafe15503
train,rabbit,rabbit/rabbit_0174.jpg,58f73eea-23d2-11e8-a6a3-ec086b02610b,58f73eea-23d2-11e8-a6a3-ec086b02610b.jpg,93,7017ccab-5567-11e8-b0af-dca9047ef277,2014-01-24 23:25:38,2014-01,winter,82;148;62;90,True,yolo,d1a5277ae0c247172ae9b4c3c9eef0dfcd013377bb4a0231229c6508e9fcb509
test,rabbit,rabbit/rabbit_0175.jpg,59373489-23d2-11e8-a6a3-ec086b02610b,59373489-23d2-11e8-a6a3-ec086b02610b.jpg,94,70164aba-5567-11e8-b5ab-dca9047ef277,2013-10-16 06:01:29,2013-10,autumn,,False,none,bda0d70109127a70d0d9fba13448dcbddbe83486bf0a5ca84d0d2db050f7ace3
train,rabbit,rabbit/rabbit_0176.jpg,5874d4e4-23d2-11e8-a6a3-ec086b02610b,5874d4e4-23d2-11e8-a6a3-ec086b02610b.jpg,96,6f931a0a-5567-11e8-ba44-dca9047ef277,2013-12-09 04:15:30,2013-12,winter,,False,none,e8e13b5d47958f6ac3a740111131d2444fd34f6f423aa8cb8445f5982cd12c62
train,rabbit,rabbit/rabbit_0177.jpg,594082b6-23d2-11e8-a6a3-ec086b02610b,594082b6-23d2-11e8-a6a3-ec086b02610b.jpg,100,6f1e9505-5567-11e8-8bfe-dca9047ef277,2011-03-20 19:38:54,2011-03,spring,49;109;21;18,True,gt,ad23daf9c4fd2183d4166eb989aeb13f94ee90b2adff4178175ab50bfdcc9bc9
val,rabbit,rabbit/rabbit_0178.jpg,58911019-23d2-11e8-a6a3-ec086b02610b,58911019-23d2-11e8-a6a3-ec086b02610b.jpg,103,6f1ab24a-5567-11e8-834b-dca9047ef277,2011-07-03 05:19:16,2011-07,summer,,False,none,093ba8325c85b024f15049d069684c3f350592fdc230fddaba2f81a77c301713
test,rabbit,rabbit/rabbit_0179.jpg,58782a87-23d2-11e8-a6a3-ec086b02610b,58782a87-23d2-11e8-a6a3-ec086b02610b.jpg,104,701cfbe3-5567-11e8-a711-dca9047ef277,2014-01-16 01:42:46,2014-01,winter,39;136;48;74,True,yolo,57c528d746f9ebae97fbad3663c14030017561adf66c8b5b7f96580a5c47de05
test,rabbit,rabbit/rabbit_0180.jpg,5892b486-23d2-11e8-a6a3-ec086b02610b,5892b486-23d2-11e8-a6a3-ec086b02610b.jpg,106,6f6c17e8-5567-11e8-85aa-dca9047ef277,2014-01-01 05:32:01,2014-01,winter,43;145;57;33,True,yolo,b68b42d126011fcc5b2172f8ba120f4dc0e1828de7726682d59c2fd86b1eb3b9
train,rabbit,rabbit/rabbit_0181.jpg,58f4242f-23d2-11e8-a6a3-ec086b02610b,58f4242f-23d2-11e8-a6a3-ec086b02610b.jpg,110,701cedc0-5567-11e8-be2c-dca9047ef277,2014-02-10 06:19:38,2014-02,winter,,False,none,94b4e896abde8d67d0a825620b1bb9f67f46cd54be178e9be79e2893728424bd
test,rabbit,rabbit/rabbit_0182.jpg,58b2f015-23d2-11e8-a6a3-ec086b02610b,58b2f015-23d2-11e8-a6a3-ec086b02610b.jpg,112,6f0e6440-5567-11e8-8ae5-dca9047ef277,2011-05-20 06:59:43,2011-05,spring,,False,none,4e34f12f3719068904c070f88f872bde6e20fba40d19555e5296d67a3ab3524f
train,rabbit,rabbit/rabbit_0183.jpg,58ac0c9e-23d2-11e8-a6a3-ec086b02610b,58ac0c9e-23d2-11e8-a6a3-ec086b02610b.jpg,114,6ff74528-5567-11e8-84b4-dca9047ef277,2013-12-05 02:43:17,2013-12,winter,,False,none,3f5de8d56fa2497f8e1316b5179ca985956787f5940dc0af2ac14d8fb3ba31a1
train,rabbit,rabbit/rabbit_0184.jpg,5888bce6-23d2-11e8-a6a3-ec086b02610b,5888bce6-23d2-11e8-a6a3-ec086b02610b.jpg,116,70131d4a-5567-11e8-8085-dca9047ef277,2014-08-22 04:34:34,2014-08,summer,,False,none,bfb926231557c3ba256053f4a81602e2bfe712b85be82f1baf18e51503148dbe
train,rabbit,rabbit/rabbit_0185.jpg,59d27afc-23d2-11e8-a6a3-ec086b02610b,59d27afc-23d2-11e8-a6a3-ec086b02610b.jpg,12,701bdf85-5567-11e8-8f7c-dca9047ef277,2014-09-05 06:24:25,2014-09,autumn,1;241;125;39,True,gt,daa011309b11529ac9e94b981e9c4acbcc42d63b467debce4f72835f524789f0
train,rabbit,rabbit/rabbit_0186.jpg,58df6769-23d2-11e8-a6a3-ec086b02610b,58df6769-23d2-11e8-a6a3-ec086b02610b.jpg,123,701b0761-5567-11e8-b550-dca9047ef277,2015-02-26 04:08:05,2015-02,winter,,False,none,c99be52d12e8ad05c511b205b619f0e3e7115ac233095206a582337a4918a830
train,rabbit,rabbit/rabbit_0187.jpg,58ddd6f3-23d2-11e8-a6a3-ec086b02610b,58ddd6f3-23d2-11e8-a6a3-ec086b02610b.jpg,126,701bf461-5567-11e8-bc25-dca9047ef277,2014-04-25 19:35:11,2014-04,spring,,False,none,6ff7a21bc13a3549d047a3ffc3251a88be5532069a9d9c7d91dec8688a36876a
train,rabbit,rabbit/rabbit_0188.jpg,58a37b54-23d2-11e8-a6a3-ec086b02610b,58a37b54-23d2-11e8-a6a3-ec086b02610b.jpg,129,70185e2b-5567-11e8-a33d-dca9047ef277,2014-10-19 21:53:03,2014-10,autumn,,False,none,5225d1610fef13d7e4b3073699a7588046b15d1cf9285971375665aa6da121b5
val,rabbit,rabbit/rabbit_0189.jpg,598179b2-23d2-11e8-a6a3-ec086b02610b,598179b2-23d2-11e8-a6a3-ec086b02610b.jpg,13,7015883d-5567-11e8-a61d-dca9047ef277,2013-11-05 06:42:57,2013-11,autumn,,False,none,e4c8fbb189e5b0f514731e802bb5aca9c8d494e3e2fa717d4f5b024add9b9a98
val,rabbit,rabbit/rabbit_0190.jpg,59279bea-23d2-11e8-a6a3-ec086b02610b,59279bea-23d2-11e8-a6a3-ec086b02610b.jpg,131,701d3d40-5567-11e8-8894-dca9047ef277,2014-10-12 21:51:52,2014-10,autumn,,False,none,dfb8e9b189c510e29652d5babe8b6cef36820847818fa25a66100f4fe459b709
test,rabbit,rabbit/rabbit_0191.jpg,58ec5565-23d2-11e8-a6a3-ec086b02610b,58ec5565-23d2-11e8-a6a3-ec086b02610b.jpg,135,7016959c-5567-11e8-8c55-dca9047ef277,2013-03-27 21:00:27,2013-03,spring,268;147;72;87,True,yolo,5751d3d5d724fdff168ebd12259f121f71d6feca3279f8183ef08e2d8e5400ed
val,rabbit,rabbit/rabbit_0192.jpg,58823c4f-23d2-11e8-a6a3-ec086b02610b,58823c4f-23d2-11e8-a6a3-ec086b02610b.jpg,136,701e84c0-5567-11e8-a40c-dca9047ef277,2014-11-27 06:16:44,2014-11,autumn,,False,none,702ce2d358248b57579d736d4b64c1318db09500ef51ee7fde2d33d4ff067922
train,rabbit,rabbit/rabbit_0193.jpg,58b1317b-23d2-11e8-a6a3-ec086b02610b,58b1317b-23d2-11e8-a6a3-ec086b02610b.jpg,137,701a2202-5567-11e8-b789-dca9047ef277,2014-11-20 19:07:36,2014-11,autumn,116;201;152;76,True,yolo,93f0db2fdc8f1bd6150bcdebc53242df9984ade070a32bc0d536a96f87308b4d
test,rabbit,rabbit/rabbit_0194.jpg,597cd736-23d2-11e8-a6a3-ec086b02610b,597cd736-23d2-11e8-a6a3-ec086b02610b.jpg,14,701900b5-5567-11e8-898f-dca9047ef277,2014-07-03 22:01:35,2014-07,summer,191;216;55;64,True,gt,d5931b0588d01e04ab3892accecb76906ec48a3fd0ccd154ca94e8eb3e4cd692
test,rabbit,rabbit/rabbit_0195.jpg,596eef81-23d2-11e8-a6a3-ec086b02610b,596eef81-23d2-11e8-a6a3-ec086b02610b.jpg,22,701948f8-5567-11e8-902d-dca9047ef277,2015-05-12 19:46:15,2015-05,spring,78;208;60;72,True,gt,ac860204e502867fb121d6c825f5e35c7f420661fc84221b044eee81e0942795
train,rabbit,rabbit/rabbit_0196.jpg,597cd79a-23d2-11e8-a6a3-ec086b02610b,597cd79a-23d2-11e8-a6a3-ec086b02610b.jpg,23,6fe0f068-5567-11e8-9c92-dca9047ef277,2013-12-15 03:19:19,2013-12,winter,108;235;45;43,True,yolo,2125aa68f81769a2b66074113a4e36f537a568196f8d005b42f79a586ba4402d
val,rabbit,rabbit/rabbit_0197.jpg,5a02fafa-23d2-11e8-a6a3-ec086b02610b,5a02fafa-23d2-11e8-a6a3-ec086b02610b.jpg,26,6f295899-5567-11e8-982e-dca9047ef277,2013-12-07 22:13:30,2013-12,winter,31;153;43;25,True,yolo,1115b6828c641e43b46e0b6833a9eb6ee26e02bc1c9091704426241dfade70a9
train,rabbit,rabbit/rabbit_0198.jpg,59e91a80-23d2-11e8-a6a3-ec086b02610b,59e91a80-23d2-11e8-a6a3-ec086b02610b.jpg,3,701cd178-5567-11e8-9fdd-dca9047ef277,2014-12-04 23:47:48,2014-12,winter,332;228;51;47,True,gt,db3ce83f2f93920ceb4b31f7bb3092ddeed247739d921eebe6b359331919226b
val,rabbit,rabbit/rabbit_0199.jpg,598497b3-23d2-11e8-a6a3-ec086b02610b,598497b3-23d2-11e8-a6a3-ec086b02610b.jpg,38,6eff1fd9-5567-11e8-ba91-dca9047ef277,2011-07-11 06:21:46,2011-07,summer,210;154;34;44,True,gt,d39a1f7467515b8237c2ca9b4226ae74254cae30b764c68d3bfc59b7cc06a31d
train,raccoon,raccoon/raccoon_0000.jpg,58b66413-23d2-11e8-a6a3-ec086b02610b,58b66413-23d2-11e8-a6a3-ec086b02610b.jpg,100,6f1d1075-5567-11e8-a28d-dca9047ef277,2010-05-27 03:53:24,2010-05,spring,220;105;34;44,True,gt,0c7fcc2287a1a7dfcd3af5fc5a8c4108fdc26350e6475cef3ef7aef96a12ddc0
val,raccoon,raccoon/raccoon_0001.jpg,58a53069-23d2-11e8-a6a3-ec086b02610b,58a53069-23d2-11e8-a6a3-ec086b02610b.jpg,103,6f1aa4ee-5567-11e8-8b1e-dca9047ef277,2011-06-13 01:38:18,2011-06,summer,,False,none,48c48ae4cf3c99671ef4f7bc6b4352c335c5fee14b2b2a7d392d65ae0d52280b
test,raccoon,raccoon/raccoon_0002.jpg,58a6e802-23d2-11e8-a6a3-ec086b02610b,58a6e802-23d2-11e8-a6a3-ec086b02610b.jpg,104,701d162e-5567-11e8-be40-dca9047ef277,2014-10-03 05:21:52,2014-10,autumn,123;113;60;57,True,yolo,0d9271a8fa90eed63cb3c3924e1ef5525d19761ea1e24d9e53db60264cebcf6b
test,raccoon,raccoon/raccoon_0003.jpg,58dc4c65-23d2-11e8-a6a3-ec086b02610b,58dc4c65-23d2-11e8-a6a3-ec086b02610b.jpg,105,6f19d1de-5567-11e8-8af7-dca9047ef277,2011-12-20 23:35:12,2011-12,winter,,False,none,da2dc61fcd9e92f3b89d98e21eaebdd9664a8acc465518508a98250e9f1afdfd
test,raccoon,raccoon/raccoon_0004.jpg,58d7a3c0-23d2-11e8-a6a3-ec086b02610b,58d7a3c0-23d2-11e8-a6a3-ec086b02610b.jpg,106,6f707e3a-5567-11e8-97e7-dca9047ef277,2014-03-16 21:04:49,2014-03,spring,,False,none,576e2521684ce400b6f7835f04a74d762513afc5206ebb6558491c62c1549812
train,raccoon,raccoon/raccoon_0005.jpg,587eebb0-23d2-11e8-a6a3-ec086b02610b,587eebb0-23d2-11e8-a6a3-ec086b02610b.jpg,107,6f0d9eab-5567-11e8-b767-dca9047ef277,2011-05-30 21:20:18,2011-05,spring,,False,none,cef3697fb3e38d18536d4f5afffc9f69a5a64022893eb9db9906f270e1a36b58
train,raccoon,raccoon/raccoon_0006.jpg,58b4aa36-23d2-11e8-a6a3-ec086b02610b,58b4aa36-23d2-11e8-a6a3-ec086b02610b.jpg,108,6f14b661-5567-11e8-992f-dca9047ef277,2011-04-22 02:58:42,2011-04,spring,107;240;35;41,True,gt,928fe24166905e3b2d03e98d5fe23db2cda28811af23b926d3f6ee05b6842b15
test,raccoon,raccoon/raccoon_0007.jpg,58f8cf0d-23d2-11e8-a6a3-ec086b02610b,58f8cf0d-23d2-11e8-a6a3-ec086b02610b.jpg,112,6f0e426e-5567-11e8-a38c-dca9047ef277,2011-04-24 01:24:16,2011-04,spring,,False,none,647580098fa2f9061c6cd89f7be54b957a453ae8ae6654cd481b93066960ee5d
train,raccoon,raccoon/raccoon_0008.jpg,58af77a4-23d2-11e8-a6a3-ec086b02610b,58af77a4-23d2-11e8-a6a3-ec086b02610b.jpg,114,6ff29994-5567-11e8-882b-dca9047ef277,2013-09-27 20:08:08,2013-09,autumn,,False,none,9100d958a8d5e8d384ed2a947366541e89da260f65faf381c17dcff9a282c68c
train,raccoon,raccoon/raccoon_0009.jpg,58a6e99a-23d2-11e8-a6a3-ec086b02610b,58a6e99a-23d2-11e8-a6a3-ec086b02610b.jpg,115,6f1103bd-5567-11e8-9df7-dca9047ef277,2011-05-06 20:48:21,2011-05,spring,286;163;97;115,True,gt,eb0886be600c33d571a5e0200828bad3cfbc95d0d81822a0b45e1b2b04da8c14
train,raccoon,raccoon/raccoon_0010.jpg,588c11bd-23d2-11e8-a6a3-ec086b02610b,588c11bd-23d2-11e8-a6a3-ec086b02610b.jpg,125,6f15ce5e-5567-11e8-9a2d-dca9047ef277,2011-07-11 05:15:47,2011-07,summer,129;116;47;30,True,gt,2db1a50fc8125e13982bcd56a69795cf1db4a6ae3dabc2a9c98c07a069bc5520
